scientific_name,family,reproductive_mode,ac,median_depth,max_size_cm,ventilation_method,habitat,estimate_type,mortality_prop,gear_class,estimate_type_new
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Mustelus canis,Triakidae,lecithotrophic viviparity,8.0434,404,155,ram,demersal,AVM Gillnet,0.41016236661377087,Gillnet,AVM
Sphyrna zygaena,Sphyrnidae,matrotrophic viviparity,10.906,100,400,ram,pelagic,AVM Gillnet,0.5816873860199128,Gillnet,AVM
Sphyrna zygaena,Sphyrnidae,matrotrophic viviparity,10.906,100,400,ram,pelagic,AVM Gillnet,0.5816873860199128,Gillnet,AVM
Sphyrna zygaena,Sphyrnidae,matrotrophic viviparity,10.906,100,400,ram,pelagic,AVM Gillnet,0.5816873860199128,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Squalus acanthias,Squalidae,lecithotrophic viviparity,8.2153,989,200,stationary,demersal,AVM Gillnet,0.23901524076159852,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Scymnodon ichiharai,Somniosidae,lecithotrophic viviparity,3.9064,640,151.1,stationary,pelagic,AVM Gillnet,0.17236692042324983,Gillnet,AVM
Scymnodon ichiharai,Somniosidae,lecithotrophic viviparity,3.9064,640,151.1,stationary,pelagic,AVM Gillnet,0.17236692042324983,Gillnet,AVM
Rhizoprionodon terraenovae,Carcharhinidae,matrotrophic viviparity,6.7403,140,113,ram,demersal,AVM Gillnet,0.4670932350347307,Gillnet,AVM
Rhizoprionodon terraenovae,Carcharhinidae,matrotrophic viviparity,6.7403,140,113,ram,demersal,AVM Gillnet,0.4670932350347307,Gillnet,AVM
Rhizoprionodon terraenovae,Carcharhinidae,matrotrophic viviparity,6.7403,140,113,ram,demersal,AVM Gillnet,0.4670932350347307,Gillnet,AVM
Rhizoprionodon terraenovae,Carcharhinidae,matrotrophic viviparity,6.7403,140,113,ram,demersal,AVM Gillnet,0.4670932350347307,Gillnet,AVM
Rhizoprionodon terraenovae,Carcharhinidae,matrotrophic viviparity,6.7403,140,113,ram,demersal,AVM Gillnet,0.4670932350347307,Gillnet,AVM
Rhizoprionodon terraenovae,Carcharhinidae,matrotrophic viviparity,6.7403,140,113,ram,demersal,AVM Gillnet,0.4670932350347307,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Carcharhinus altimus,Carcharhinidae,matrotrophic viviparity,17.283,405,300,ram,pelagic,AVM Gillnet,0.5993626377866829,Gillnet,AVM
Carcharhinus altimus,Carcharhinidae,matrotrophic viviparity,17.283,405,300,ram,pelagic,AVM Gillnet,0.5993626377866829,Gillnet,AVM
Carcharhinus altimus,Carcharhinidae,matrotrophic viviparity,17.283,405,300,ram,pelagic,AVM Gillnet,0.5993626377866829,Gillnet,AVM
Carcharhinus altimus,Carcharhinidae,matrotrophic viviparity,17.283,405,300,ram,pelagic,AVM Gillnet,0.5993626377866829,Gillnet,AVM
Carcharhinus altimus,Carcharhinidae,matrotrophic viviparity,17.283,405,300,ram,pelagic,AVM Gillnet,0.5993626377866829,Gillnet,AVM
Carcharhinus acronotus,Carcharhinidae,matrotrophic viviparity,8.3419,51.5,164,ram,pelagic,AVM Gillnet,0.471180237892191,Gillnet,AVM
Carcharhinus acronotus,Carcharhinidae,matrotrophic viviparity,8.3419,51.5,164,ram,pelagic,AVM Gillnet,0.471180237892191,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Carcharhinus limbatus,Carcharhinidae,matrotrophic viviparity,7.7253,70,286,ram,pelagic,AVM Gillnet,0.34887396966459827,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Carcharhinus leucas,Carcharhinidae,matrotrophic viviparity,6.6321,82.5,366,ram,pelagic,AVM Gillnet,0.2663774453362377,Gillnet,AVM
Carcharhinus leucas,Carcharhinidae,matrotrophic viviparity,6.6321,82.5,366,ram,pelagic,AVM Gillnet,0.2663774453362377,Gillnet,AVM
Carcharhinus leucas,Carcharhinidae,matrotrophic viviparity,6.6321,82.5,366,ram,pelagic,AVM Gillnet,0.2663774453362377,Gillnet,AVM
Carcharhinus leucas,Carcharhinidae,matrotrophic viviparity,6.6321,82.5,366,ram,pelagic,AVM Gillnet,0.2663774453362377,Gillnet,AVM
Carcharhinus leucas,Carcharhinidae,matrotrophic viviparity,6.6321,82.5,366,ram,pelagic,AVM Gillnet,0.2663774453362377,Gillnet,AVM
Carcharhinus leucas,Carcharhinidae,matrotrophic viviparity,6.6321,82.5,366,ram,pelagic,AVM Gillnet,0.2663774453362377,Gillnet,AVM
Carcharhinus leucas,Carcharhinidae,matrotrophic viviparity,6.6321,82.5,366,ram,pelagic,AVM Gillnet,0.2663774453362377,Gillnet,AVM
Carcharhinus leucas,Carcharhinidae,matrotrophic viviparity,6.6321,82.5,366,ram,pelagic,AVM Gillnet,0.2663774453362377,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Alopias vulpinus,Alopiidae,matrotrophic viviparity,8.7014,325,573.3,ram,pelagic,AVM Gillnet,0.4970027924246447,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Carcharhinus isodon,Carcharhinidae,matrotrophic viviparity,16.403,10,200,ram,demersal,AVM Gillnet,0.5689754594845486,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Sphyrna mokarran,Sphyrnidae,matrotrophic viviparity,7.3981,150,610,ram,pelagic,AVM Gillnet,0.3615678574364614,Gillnet,AVM
Carcharodon carcharias,Lamnidae,matrotrophic viviparity,7.7326,600,594.4,ram,pelagic,AVM Gillnet,0.4001556148957595,Gillnet,AVM
Centrophorus granulosus,Centrophoridae,lecithotrophic viviparity,9.3579,775,176,stationary,demersal,AVM Gillnet,0.2874843608931042,Gillnet,AVM
Negaprion brevirostris,Carcharhinidae,matrotrophic viviparity,7.4039,60,368,ram,pelagic,AVM Gillnet,0.27622555784721003,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Carcharhinus signatus,Carcharhinidae,matrotrophic viviparity,10.667,300,280,ram,demersal,AVM Gillnet,0.5940360356331184,Gillnet,AVM
Carcharhinus signatus,Carcharhinidae,matrotrophic viviparity,10.667,300,280,ram,demersal,AVM Gillnet,0.5940360356331184,Gillnet,AVM
Carcharhinus signatus,Carcharhinidae,matrotrophic viviparity,10.667,300,280,ram,demersal,AVM Gillnet,0.5940360356331184,Gillnet,AVM
Carcharhinus signatus,Carcharhinidae,matrotrophic viviparity,10.667,300,280,ram,demersal,AVM Gillnet,0.5940360356331184,Gillnet,AVM
Carcharhinus signatus,Carcharhinidae,matrotrophic viviparity,10.667,300,280,ram,demersal,AVM Gillnet,0.5940360356331184,Gillnet,AVM
Carcharhinus signatus,Carcharhinidae,matrotrophic viviparity,10.667,300,280,ram,demersal,AVM Gillnet,0.5940360356331184,Gillnet,AVM
